"Other";"AL";"Albania";"LW";"Chlorophyll a";2021;"ug/L";2.2263333329999999;1.4598870070000001;0.488666667;3.4733333329999998;2;2;0;0;0;4;3;41.13924;20.06398
"EU27";"AT";"Austria";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;47.58705;14.14034
"Other";"BA";"Bosnia and Herzegovina";"LW";"Chlorophyll a";2021;"ug/L";;;;;;;;;;0;0;44.16793;17.78515
"EU27";"BE";"Belgium";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;50.64113;4.66114
"EU27";"BG";"Bulgaria";"LW";"Chlorophyll a";2021;"ug/L";24.761299999999999;40.142213365000003;2.7000000000000002;173.0;0;8;7;2;8;25;25;42.75742;25.23559
"Other";"CH";"Switzerland";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;46.80024;8.22940
"EU27";"CY";"Cyprus";"LW";"Chlorophyll a";2021;"ug/L";8.2660555559999995;6.3688689509999996;0.80000000000000004;25.733333333000001;1;2;7;4;1;15;12;35.05012;33.22604
"EU27";"CZ";"Czechia";"LW";"Chlorophyll a";2021;"ug/L";3.2083300000000001;;3.2083300000000001;3.2083300000000001;0;1;0;0;0;1;1;49.73909;15.33152
"EU27";"DE";"Germany";"LW";"Chlorophyll a";2021;"ug/L";13.435352197;17.452722685000001;0.52000000000000002;52.125;5;5;3;1;5;19;9;51.11366;10.38755
"EU27";"DK";"Denmark";"LW";"Chlorophyll a";2021;"ug/L";24.648899563000001;25.429872306;5.3789041099999997;82.971232877000006;0;0;4;3;8;15;3;55.95897;10.05422
"EU27";"EE";"Estonia";"LW";"Chlorophyll a";2021;"ug/L";20.764219295;18.420008224;1.0;105.75;4;5;6;26;35;76;40;58.67113;25.54549
"EU27";"EL";"Greece";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;39.04434;22.98465
"EU27";"ES";"Spain";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;40.22789;-3.64622
"EU27";"FI";"Finland";"LW";"Chlorophyll a";2021;"ug/L";9.6447267320000005;11.72817805;1.0249999999999999;106.0;13;39;60;35;29;176;154;64.47559;26.22672
"EU27";"FR";"France";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;48.70929;2.50339
